豆友219114847,2022-08-31,或许可以 试一试 微信还是qq qq吧 我加你 我加你 哈哈哈哈 不行 就要我加你 1121033787 😂
苏子,2022-08-31,聊天嘛
木生,2022-08-31,哄你睡觉 打算怎么哄 语音哄你 吵了更难睡 在你耳边呢喃 讲故事给你听 轻轻声的 太吓人了
张mm木子,2022-08-31,男孩子还是女孩子 怎么啦 我说感叹男孩子年轻还是女孩子年轻 都可以呀 我倒是经常听姐姐感叹年轻真好 哈哈哈
豆友I2EOX9Od7k,2022-08-30,我超奶超乖超成熟
豆友261064806,2022-08-30,只找小姐姐聊天吗
豆友260463695,2022-08-30,睡了嘛 哈 原来你也睡很晚 你醒的也很早 处理一点事 聊天呐
豆友146206359,2022-08-30,No 照片即🉑️ [不高兴] 嗯嗯 难道你是好看到能出道吗 不是的 嗯嗯 所以我觉得你有照片 但是单纯害怕被骗 So
O.o,2022-08-30,小狗 ？ 骂你！ ？ 问号啥 我还有你的秋秋 ？ 秋秋是啥 qq 噢
望穿秋水的眼,2022-08-29,嗯哼 上次给我的微信号不对！ 哈哈 [大哭] 所以语音嘛 聊啥嘛 啥都行 可以哟 发微信 加你了哟
豆友140240907,2022-08-29,开语音
白羊的意志,2022-08-29,听听声音吗 好哇 微信还是qq QQ吧 506899882 加你咯
那没事了,2022-08-28,语音吗 不
林深时见鹿,2022-08-28,线下？ 线下 先看颜值
如何,2022-08-26,姐姐
豆友259669762,2022-08-26,聊天嘛
大西,2022-08-26,男的？ 男的
脆糖,2022-08-26,晚上适合聊点色色 或许吧 那还语音嘛 明天可以嘛 不对 今天晚上 现在已经12点过了 哈哈哈 现在也是今天晚上 现在是凌晨  晚安咯 中午好呀
豆友133715243,2022-08-26,有多好听 不过也有可能是声音好听的小哥哥 多好听 听听就知道啦 好的啊 Q还是v 都可以呀 我加你 1622307476 想用用Q， 加你了
切斯特,2022-08-26,？ 图 没人 还有图吗 咸蛋黄girl是什么意思 咸蛋黄没吃过？ 有真人版头像？ [舒服]
豆友221129749,2022-08-26,啥软件 看片软件 屏幕共享一起看？ 不好 信息不安全 噗哈哈哈 什么信息 我开个腾讯会议 一起看 擦 变态
JQK,2022-08-25,认识天蝎男干嘛
momo,2022-08-25,可以phone sex
听风,2022-08-25,可以phone srx
豆友245603399,2022-08-25,聊天吗
昨天,2022-08-25,女孩子？
kayi-,2022-08-25,语音聊天？ 嗯嗯 荤素？ 都可以 那我加你吧 QQ？ 都可以 我加你 多少号 1121033787
改变,2022-08-25,想知道在想什么吗 嗯 试试就知道了
ようき,2022-08-24,怎么贴贴呀
霖,2022-08-24,然后全部射在你的胸上 舌头绕着龟头打转 舌尖刺激马眼 想看我射出来吗 哦可惜豆瓣发不了视频 加微信吧 你号多少呀 castawayyy- 最后有一个-哦
请好好鞭策盆盆,2022-08-24,姐姐好看呢 谢谢
🦄,2022-08-24,固聊来啦
柳俊烈女朋友,2022-08-23,00年可以吗 太小了不好意思
文素,2022-08-22,姐姐你好呀 你好呀 粘人的弟弟来啦 哈哈哈哈你好粘人的弟弟 可是弟弟不在上海可以嘛 也可以～还是看人～ 不找长期是什么意思呀 告诉那些想撩骚的找炮友的就别豆油我了 这样呀
李琪琪,2022-08-20,我可以请你喝柠檬茶吗 ………… 啊这 可以跟你开车嘛
↑,2022-08-20,你好呀 语音嘛 声音不好听就互删哦 好的呢 我加你 嗯？
晴姐,2022-08-20,醒这么早 停电 被热醒吗 额 聊天嘛 兴致不大
豆友247360692,2022-08-20,我请你喝吧 真的吗哈哈哈 陪我聊聊天 请你喝奶茶哈哈哈 哈哈哈哈 不喝，也可以聊啊 喝了聊的更安心 半夜了，甜的容易变胖 来语音嘛 不了
豆友252207025,2022-08-20,怎么了
小梨🍐~,2022-08-20,语音吗 你声音好听吗？ 好听呀 好 睡了嘛
花🌸儿,2022-08-18,你说普通话还是啥 哈哈哈普通话啦 你在读研？ 嗯 9月份 小孩儿 姐姐多大 我硕士毕业8年了 也没有很大啦 困了，不说了 睡觉💤
Alita,2022-08-18,睡不着来聊天阿珂 啊
宝宝,2022-08-18,加你了
jjjj,2022-08-17,语音吗
momo,2022-08-11,我面试！ 不在一个城市不考虑哦 啊 原来是线下啊 是啊 不然我怎么看呢？
念悠悠,2022-08-11,可以看你自慰吗 100是可以露脸和露胸，你要看我全身加玩具ZW是199，也不规定时长，包🐍，你可以先玩100的，有感觉再补99 先加联系方式吧 我现在在外面 晚点回家找你玩 那你加了发部分红包我把空间给你打开看看福利照片吧 回来直接视频 多少？ 发一百呀， 我Q 2428935139 确定玩加我Q。🧧发支付宝，视频过程你可以不露脸，私密照永久可以看 ？
momo,2022-08-11,我可以面试帅哥吗
豆友260568344,2022-08-10,一看就知道啦 刚注册的 为啥开小号呀 大号有照片 和日常生活 吐槽或者记录 照片见不得人嘛！ 怕被傻逼骚扰哈 那就是太好看了
豆友260161404,2022-08-09,高潮迭起 身体会受不了 里面可以连着高潮吧？ 豆豆好像不行 嗯 看对方厉不厉害 有故事呀姐姐 还好吧 你多少岁 叫我姐姐 00年哦
豆友260269331,2022-08-09,不是 看你加了研究生小组 Emmm 怎么说呢 也希望看看别人的生活吧 不会是硕导吧 。。。 我今年研0 嗯哼 恭喜
Xx.,2022-08-09,聊天组 树洞组 姐弟恋组！ 哈哈哈哈 真是的 行不行嘛 什么行不行 加v  ErikaXIAO123 加你啦
豆友67406137,2022-08-09,你好呀 2000
夏安,2022-08-09,为什么想要灵魂伴侣 因为想进行灵魂的交流 哈哈 哈哈哈这么抽象 那是一种什么样的交流 和肉体交流有啥区别 肉体交流只是一部分吧 我可以报名吗 哈哈 哈哈是啥意思哦
茉小姐。,2022-08-09,姐姐好好看哦
哦,2022-08-09,好看呢姐姐
kk,2022-08-09,没事 你怎么还没睡呀 [困乏]回这么慢要睡着啦 没 在干嘛呀 半夜不睡 小鹿乱撞 没有啊 语音吗 下次 好 那先加v？
娜娜子,2022-08-09,你好呀 hi 色色嘛 文 语音 都可以哦
頑皮老闆喝不醉,2022-08-09,聊天嘛姐姐
豆723569,2022-08-08,男孩子？
豆友213178958,2022-08-08,等人聊天？ 聊着呢 聊什么呀 天南海北胡侃咯
Estrella.,2022-08-08,吹什么呀
纯牛奶,2022-08-08,hm是啥
常愿意,2022-08-06,大三岁
豆友258890861,2022-07-28,你说呐 不小呀 哪里都不小 好的 就差了三岁 嗯啦 为什么动态的照片看不到了[大哭] 什么 姐姐的相册看不到了 不知道
豆友136716509,2022-07-28,姐姐你好呀
豆友257593418,2022-06-27,你好呀 嗨 哈哈你不常看豆瓣嘛 哈哈不经常看
豆友258052231,2022-06-18,聊天呀 好
砂糖橘味薯片,2022-06-14,有偿提供python 教学哦 就一作业，不用惹谢谢
⠀,2022-06-13,你好呀 有偿提供python帮助哦 加我vx:castawayyy-
ASHERS,2022-06-13,你好呀 可以提供python 教学 加vx:castawayyy-
豆友72055558,2022-06-11,男闺蜜可以嘛 2k
上山鹿,2022-06-10,flask会吗
趙,2022-06-09,有需要python辅导吗 对 有一道题不会 加我微信jiushia_ 然后把题发给我哦
豆友247591066,2022-06-07,会喜欢弟弟嘛 如果是帅弟弟，也可以喜欢 哈哈哈要多帅 哈哈，有一点帅就行 那来认识一下呀 所以你是在读大学的，有一点帅的弟弟么 今年毕业哈哈
嗯嗯你说得对,2022-05-25,有偿代写爬虫哦 什么价位 加微信 castawayyy-
果粒儿,2022-05-17,有偿辅导python哦
expectations,2022-05-16,你好呀姐姐 好在哪 上来就喊姐姐 好看的姐姐 来亲亲 你好easy啊 [发怒][发怒] 亲不亲 哈哈哈 蛮亲
豆友256609380,2022-05-11,你好呀 hi 聊天嘛 我当你男闺蜜
知行,2022-05-11,你好 您好，请问您会Django和React吗
豆友255805760,2022-04-29,还是不聊颜色吗 你就那么想聊颜色？ 只能说不聊颜色 每个人都可以聊呀 那你就去聊呀
豆友76520288,2022-04-26,你好呀 2k
